"","Variable","Coefficient","Coefficient/ATE"
"221","IN_CH_STATE_CE_x_CH_SCHOOL_LARGE_SIZE",-0.2257,2.37
"222","IN_CH_STATE_PA_x_CH_SCHOOL_LARGE_SIZE",-0.2305,2.42
"223","IN_CH_STATE_PR_x_FC_WATER_PUBLIC",-0.2398,2.52
"224","IN_CH_STATE_SC_x_CH_SCHOOL_LARGE_SIZE",-0.2462,2.59
"225","IN_CH_STATE_RJ_x_CH_MUNICIPAL",-0.2469,2.6
"226","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.2499,2.63
"227","IN_CH_PRIVATE_x_FC_COMPUTER_LAB",-0.2507,2.64
"228","FC_HAS_SPORTS_QUAD",-0.2589,2.72
"229","CH_STATE_ES",-0.2657,2.79
"230","IN_CH_STATE_PE_x_CH_STATE",-0.2815,2.96
"231","IN_CH_STATE_MG_x_CH_SCHOOL_LARGE_SIZE",-0.2961,3.11
"232","IN_CH_STATE_AP_x_CH_RURAL",-0.2977,3.13
"233","IN_CH_STATE_RS_x_CH_RURAL",-0.305,3.21
"234","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.3103,3.26
"235","CH_STATE_RS",-0.3142,3.3
"236","IN_CH_STATE_RN_x_CH_PRIVATE",-0.347,3.65
"237","IN_CH_STATE_MT_x_CH_PRIVATE",-0.3526,3.71
"238","IN_CH_STATE_SC_x_CH_STATE",-0.3596,3.78
"239","IN_CH_STATE_MS_x_CH_MUNICIPAL",-0.3773,3.97
"240","IN_CH_STATE_RR_x_CH_PRIVATE",-0.3801,4
"241","IN_CH_STATE_AM_x_CH_MUNICIPAL",-0.3857,4.06
"242","IN_CH_STATE_PR_x_CH_RURAL",-0.3879,4.08
"243","IN_CH_URBAN_x_FC_HAS_SPORTS_QUAD",-0.4171,4.39
"244","IN_CH_STATE_RS_x_CH_SCHOOL_LARGE_SIZE",-0.4422,4.65
"245","IN_CH_STATE_PR_x_CH_STATE",-0.4462,4.69
"246","IN_CH_STATE_RN_x_CH_RURAL",-0.459,4.83
"247","IN_CH_STATE_MG_x_CH_URBAN",-0.4596,4.83
"248","IN_CH_STATE_RR_x_FC_NO_SPORTS_QUAD",-0.4663,4.9
"249","CH_SCHOOL_LARGE_SIZE",-0.4684,4.93
"250","IN_CH_PRIVATE_x_FC_NO_SPORTS_QUAD",-0.4736,4.98
"251","IN_CH_STATE_MA_x_FC_LIBRARY",-0.4785,5.03
"252","IN_CH_STATE_SC_x_FC_NO_SPORTS_QUAD",-0.5114,5.38
"253","IN_CH_STATE_RS_x_CH_STATE",-0.5164,5.43
"254","IN_CH_STATE_PA_x_CH_PRIVATE",-0.5397,5.68
"255","IN_CH_STATE_SP_x_CH_MUNICIPAL",-0.5827,6.13
"256","IN_CH_STATE_SP_x_CH_PRIVATE",-0.5858,6.16
"257","FC_LIBRARY",-0.6014,6.32
"258","IN_CH_STATE_AP_x_CH_STATE",-0.6542,6.88
"259","CH_PRIVATE",-0.6611,6.95
"260","STR_TEACHERS_ONLY_FUNDEDU",-0.6613,6.95
"261","IN_CH_STATE_MA_x_CH_STATE",-0.6705,7.05
"262","IN_CH_STATE_DF_x_CH_PRIVATE",-0.6765,7.11
"263","IN_CH_STATE_CE_x_CH_STATE",-0.8594,9.04
"264","IN_CH_STATE_AL_x_CH_STATE",-0.999,10.51
