"","Variable","Coefficient","Coefficient/ATE"
"224","IN_CH_STATE_RR_x_CH_URBAN",-0.238,-0.18
"225","IN_CH_STATE_DF_x_CH_URBAN",-0.2413,-0.18
"226","IN_CH_STATE_AM_x_CH_SCHOOL_LARGE_SIZE",-0.2462,-0.18
"227","IN_CH_RURAL_x_FC_NO_SPORTS_QUAD",-0.2594,-0.19
"228","IN_CH_STATE_SP_x_FC_LIBRARY",-0.2702,-0.2
"229","IN_CH_STATE_CE_x_CH_MUNICIPAL",-0.2856,-0.21
"230","IN_CH_STATE_AC_x_CH_MUNICIPAL",-0.3036,-0.22
"231","IN_CH_STATE_RS_x_CH_PRIVATE",-0.3043,-0.22
"232","IN_CH_STATE_AL_x_CH_RURAL",-0.3282,-0.24
"233","STR_TEACHERS_SECONDARY_FUNDEDU",-0.3317,-0.24
"234","IN_CH_STATE_GO_x_CH_STATE",-0.345,-0.25
"235","IN_CH_STATE_MG_x_CH_RURAL",-0.3547,-0.26
"236","IN_CH_STATE_RO_x_CH_MUNICIPAL",-0.3724,-0.27
"237","IN_CH_STATE_PI_x_CH_RURAL",-0.3734,-0.28
"238","IN_CH_STATE_GO_x_FC_NO_SPORTS_QUAD",-0.3787,-0.28
"239","IN_CH_STATE_RN_x_CH_URBAN",-0.3967,-0.29
"240","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-0.4225,-0.31
"241","IN_CH_STATE_RR_x_CH_MUNICIPAL",-0.4626,-0.34
"242","IN_CH_STATE_AL_x_CH_MUNICIPAL",-0.4664,-0.34
"243","IN_CH_STATE_SE_x_FC_NO_SPORTS_QUAD",-0.4842,-0.36
"244","IN_CH_STATE_PA_x_CH_RURAL",-0.5178,-0.38
"245","IN_CH_STATE_AC_x_CH_FEDERAL",-0.6213,-0.46
"246","IN_CH_STATE_TO_x_CH_MUNICIPAL",-0.6541,-0.48
"247","IN_CH_STATE_PE_x_CH_RURAL",-0.6557,-0.48
