"","Variable","Coefficient","Coefficient/ATE"
"249","IN_CH_STATE_PA_x_FC_ANTENNA_EQUIPMENT",-0.0187,-0.03
"250","CH_STATE_BA",-0.0191,-0.03
"251","IN_CH_STATE_GO_x_FC_NO_SPORTS_QUAD",-0.0195,-0.03
"252","IN_CH_STATE_SC_x_CH_FEDERAL",-0.0197,-0.03
"253","FC_COMPUTER",-0.0198,-0.03
"254","IN_CH_STATE_PB_x_CH_STATE",-0.02,-0.03
"255","IN_CH_STATE_PA_x_FC_WATER_PUBLIC",-0.0206,-0.03
"256","IN_CH_STATE_MS_x_FC_INTERNET",-0.0208,-0.03
"257","IN_CH_STATE_MG_x_CH_RURAL",-0.021,-0.03
"258","IN_CH_PRIVATE_x_FC_ANTENNA_EQUIPMENT",-0.0213,-0.03
"259","IN_CH_SCHOOL_LARGE_SIZE_x_FC_SCIENCE_LAB",-0.0215,-0.03
"260","IN_CH_STATE_GO_x_FC_SCIENCE_LAB",-0.0221,-0.04
"261","IN_CH_STATE_SE_x_CH_SCHOOL_LARGE_SIZE",-0.0232,-0.04
"262","IN_CH_STATE_MT_x_CH_RURAL",-0.028,-0.04
"263","IN_CH_STATE_x_FC_NO_SPORTS_QUAD",-0.032,-0.05
"264","CH_FEDERAL",-0.0321,-0.05
"265","IN_CH_STATE_MS_x_FC_SEWAGE_PUBLIC",-0.0339,-0.05
"266","IN_CH_STATE_CE_x_CH_RURAL",-0.0345,-0.06
"267","IN_CH_STATE_SP_x_CH_RURAL",-0.0351,-0.06
"268","IN_CH_STATE_BA_x_FC_HAS_SPORTS_QUAD",-0.0356,-0.06
"269","IN_CH_PRIVATE_x_FC_WATER_PUBLIC",-0.0356,-0.06
"270","IN_CH_STATE_CE_x_CH_STATE",-0.0368,-0.06
"271","IN_CH_STATE_PI_x_FC_SEWAGE_PUBLIC",-0.0379,-0.06
"272","IN_CH_STATE_BA_x_FC_COMPUTER_LAB",-0.0389,-0.06
"273","IN_CH_STATE_PB_x_FC_COMPUTER",-0.0394,-0.06
"274","IN_CH_STATE_DF_x_FC_ANTENNA_EQUIPMENT",-0.0406,-0.07
"275","IN_CH_STATE_SE_x_FC_ANTENNA_EQUIPMENT",-0.0415,-0.07
"276","IN_CH_STATE_RR_x_CH_PRIVATE",-0.0424,-0.07
"277","FC_TV_EQUIPMENT",-0.0428,-0.07
"278","CH_STATE_SP",-0.0434,-0.07
"279","IN_CH_STATE_DF_x_CH_URBAN",-0.0437,-0.07
"280","IN_CH_STATE_RS_x_CH_PRIVATE",-0.0443,-0.07
"281","IN_CH_STATE_SP_x_FC_SCIENCE_LAB",-0.0454,-0.07
"282","IN_CH_STATE_RN_x_FC_SEWAGE_PUBLIC",-0.0456,-0.07
"283","IN_CH_STATE_MS_x_CH_FUNDAMENTAL_EDU_I",-0.0463,-0.07
"284","IN_CH_STATE_RS_x_CH_FEDERAL",-0.0468,-0.08
"285","IN_CH_STATE_MG_x_CH_FEDERAL",-0.0473,-0.08
"286","IN_CH_STATE_GO_x_CH_FEDERAL",-0.0498,-0.08
"287","CH_STATE_MS",-0.0504,-0.08
"288","IN_CH_STATE_RO_x_FC_COMPUTER_LAB",-0.0511,-0.08
"289","IN_CH_STATE_SP_x_CH_SCHOOL_LARGE_SIZE",-0.0525,-0.08
"290","IN_CH_STATE_MA_x_FC_INTERNET",-0.054,-0.09
"291","IN_CH_STATE_SC_x_FC_SCIENCE_LAB",-0.0548,-0.09
"292","IN_CH_STATE_PR_x_CH_RURAL",-0.0566,-0.09
"293","IN_CH_MUNICIPAL_x_FC_COMPUTER_LAB",-0.0571,-0.09
"294","IN_CH_FEDERAL_x_FC_ANTENNA_EQUIPMENT",-0.058,-0.09
"295","IN_CH_STATE_DF_x_FC_WATER_PUBLIC",-0.0588,-0.09
"296","IN_CH_STATE_TO_x_CH_MUNICIPAL",-0.0594,-0.1
"297","IN_CH_STATE_DF_x_FC_COMPUTER_LAB",-0.06,-0.1
"298","IN_CH_STATE_RS_x_FC_SCIENCE_LAB",-0.0602,-0.1
"299","IN_CH_STATE_TO_x_CH_SCHOOL_LARGE_SIZE",-0.0611,-0.1
"300","IN_CH_STATE_DF_x_FC_SEWAGE_PUBLIC",-0.0622,-0.1
"301","IN_CH_STATE_PR_x_FC_NO_SPORTS_QUAD",-0.0645,-0.1
"302","IN_CH_STATE_MA_x_CH_SCHOOL_LARGE_SIZE",-0.0646,-0.1
